Key	WorldX	WorldY	WorldZ	Classname	micFileName	Eventnumber	Posixtime	ImgX1	ImgY1	ImgX2	ImgY2
1015	204564.947722	547238.090642	20.628811	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651454964.747316.mic	61143	2022-05-02 01:29:24.847327(utc)	968	898	1058	922
1016	201831.954924	545931.840596	34.083941	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457244.773796.mic	84408	2022-05-02 02:08:11.374576(utc)	1187	893	1277	915
1017	203114.873747	546336.757711	48.795233	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456884.765388.mic	80701	2022-05-02 02:02:00.666604(utc)	1251	900	1349	928
1018	204835.497114	545699.999547	23.232547	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651463064.796569.mic	142395	2022-05-02 03:44:49.995912(utc)	1656	454	1718	566
1019	203900.808684	545656.932530	49.161622	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651460424.773952.mic	116309	2022-05-02 03:01:21.472736(utc)	569	307	629	367
1020	202710.250090	546056.644803	28.845754	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457064.769087.mic	82626	2022-05-02 02:05:13.169887(utc)	176	941	306	977
1021	202854.431731	546097.825507	34.980539	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459284.774647.mic	104391	2022-05-02 02:41:29.674720(utc)	1175	758	1219	768
1022	202849.918791	544419.714055	29.675833	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651453824.733794.mic	49766	2022-05-02 01:10:27.134216(utc)	1551	887	1663	915
1023	205034.181586	546709.491460	36.770963	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651461264.786495.mic	124409	2022-05-02 03:14:51.487313(utc)	988	320	1090	376
1024	203112.305876	546331.027761	48.795735	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456884.765388.mic	80707	2022-05-02 02:02:01.266197(utc)	1628	900	1730	924
1025	203756.812468	546026.102605	55.644873	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459464.776382.mic	106453	2022-05-02 02:44:55.877417(utc)	1687	893	1843	931
1026	203359.328947	546318.628377	51.039120	noStopping	2205020940_M010C45L12G031_1846/01_camera/01/1651456164.749971.mic	73391	2022-05-02 01:49:49.648242(utc)	1194	580	1216	600
1027	204221.187895	547186.982610	25.362559	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651454904.744432.mic	60757	2022-05-02 01:28:46.244849(utc)	1468	323	1520	387
1028	205057.268256	546032.263234	20.574742	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461024.783876.mic	121878	2022-05-02 03:10:38.383199(utc)	1407	561	1433	585
1029	202549.881193	546490.746648	31.293465	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457604.778841.mic	87646	2022-05-02 02:13:35.178678(utc)	1069	880	1185	908
1030	205319.766691	546058.738488	22.864144	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651462644.794708.mic	138054	2022-05-02 03:37:35.893577(utc)	1415	296	1531	352
1031	203163.457121	546978.536077	25.404688	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651452744.735343.mic	39440	2022-05-02 00:53:14.535764(utc)	1347	581	1367	615
1032	204731.102202	545930.205785	33.976648	HighSpeed_limit	2205020940_M010C45L12G031_1846/01_camera/01/1651463064.796569.mic	142643	2022-05-02 03:45:14.795571(utc)	667	321	727	385
1033	202943.834807	546851.610234	29.151186	PedestrianRoad	2205020940_M010C45L12G031_1846/01_camera/01/1651456764.762240.mic	79616	2022-05-02 02:00:12.164675(utc)	1079	555	1101	577
1034	203028.383635	546746.471379	32.747255	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	79913	2022-05-02 02:00:41.863686(utc)	1308	887	1420	917
1035	205107.367491	546613.174199	37.573155	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651454724.739264.mic	58993	2022-05-02 01:25:49.840783(utc)	1792	941	1918	991
1036	203137.572356	546504.951970	48.506830	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74840	2022-05-02 01:52:14.548103(utc)	1124	859	1236	887
1037	202577.449797	546405.074712	40.341560	noParking	2205020940_M010C45L12G031_1846/01_camera/01/1651457604.778841.mic	87731	2022-05-02 02:13:43.678316(utc)	949	623	969	631
1038	202009.388274	545773.070256	29.459771	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651458324.780823.mic	94905	2022-05-02 02:25:41.079597(utc)	1691	430	1763	560
1039	202952.342009	545412.387029	36.010863	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457784.777353.mic	89490	2022-05-02 02:16:39.577500(utc)	879	897	973	921
1040	203102.199065	546953.667485	24.656840	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651452744.735343.mic	39491	2022-05-02 00:53:19.635409(utc)	1769	939	1917	981
1041	201755.660979	546159.627992	30.712056	RightPass	2205020940_M010C45L12G031_1846/01_camera/01/1651453224.737385.mic	44088	2022-05-02 01:00:59.336914(utc)	1564	540	1600	582
1042	204768.055678	547282.390203	24.925089	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651452504.726861.mic	37103	2022-05-02 00:49:20.828865(utc)	491	857	603	881
1043	204673.535399	547252.686467	25.338579	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651454964.747316.mic	61598	2022-05-02 01:30:10.349120(utc)	908	900	1010	924
1044	201769.827238	546056.399095	32.795708	LeftPass	2205020940_M010C45L12G031_1846/01_camera/01/1651453224.737385.mic	44225	2022-05-02 01:01:13.036771(utc)	1648	721	1750	817
1045	202727.842619	546069.926145	29.147255	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456644.757130.mic	78191	2022-05-02 01:57:49.657911(utc)	705	896	817	930
1046	204837.453291	545682.492101	19.693542	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651463064.796569.mic	142369	2022-05-02 03:44:47.396264(utc)	1034	892	1124	918
1047	203116.017058	546074.403678	52.187850	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651458564.782298.mic	97402	2022-05-02 02:29:50.779192(utc)	1030	861	1144	891
1048	205152.450468	546053.561933	20.531635	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461444.787913.mic	126354	2022-05-02 03:18:05.889124(utc)	931	550	963	560
1049	203603.716643	546384.690557	56.813113	BikeAndPedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651459344.775211.mic	105396	2022-05-02 02:43:10.178332(utc)	1503	277	1593	387
1050	203463.832976	544653.799382	58.440823	Stop	2205020940_M010C45L12G031_1846/01_camera/01/1651453884.732471.mic	50857	2022-05-02 01:12:16.231660(utc)	1687	470	1777	554
1051	202320.203459	546594.739293	43.640315	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651457364.775066.mic	85691	2022-05-02 02:10:19.676593(utc)	654	328	718	392
1052	205000.265028	545295.626592	23.840374	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651462944.795959.mic	141351	2022-05-02 03:43:05.596439(utc)	1168	406	1258	442
1053	203184.972868	545815.255040	64.240605	Slow	2205020940_M010C45L12G031_1846/01_camera/01/1651459824.774471.mic	110276	2022-05-02 02:51:18.173593(utc)	1213	753	1261	761
1054	204275.513640	546962.568181	18.863455	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651455684.751435.mic	68899	2022-05-02 01:42:20.451132(utc)	1433	899	1567	933
1055	202231.385832	545864.139852	29.167497	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651458324.780823.mic	95180	2022-05-02 02:26:08.580933(utc)	941	876	1043	902
1056	204458.094450	546590.552159	36.717493	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460784.780754.mic	119596	2022-05-02 03:06:50.179337(utc)	1082	551	1098	567
1057	202485.186613	546673.922490	27.741308	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457484.778966.mic	86776	2022-05-02 02:12:08.178978(utc)	473	747	549	763
1058	204465.312437	546593.589879	37.063048	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460784.780754.mic	119604	2022-05-02 03:06:50.979294(utc)	1099	840	1197	860
1059	202503.417326	546604.284947	28.090151	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457544.779557.mic	87154	2022-05-02 02:12:45.977548(utc)	1610	716	1654	724
1060	203554.877531	546392.050450	52.138230	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456524.750915.mic	77258	2022-05-02 01:56:16.358850(utc)	1551	918	1663	950
1061	202668.497649	546205.218907	31.264288	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457604.778841.mic	87947	2022-05-02 02:14:05.278417(utc)	14	828	118	850
1062	202341.093107	546596.664098	37.128492	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457364.775066.mic	85730	2022-05-02 02:10:23.576048(utc)	1223	907	1325	937
1063	203281.039763	544592.568914	54.030678	LeftTurn	2205020940_M010C45L12G031_1846/01_camera/01/1651453884.732471.mic	50584	2022-05-02 01:11:48.928685(utc)	843	326	909	392
1064	204638.048430	546102.784680	44.198719	Danger	2205020940_M010C45L12G031_1846/01_camera/01/1651460184.772860.mic	113864	2022-05-02 02:57:16.973068(utc)	1384	205	1564	379
1065	203774.874724	546020.735974	55.216239	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460544.773604.mic	116958	2022-05-02 03:02:26.373864(utc)	1020	583	1038	589
1066	204607.980437	546230.812841	46.760240	Elderly_Protect	2205020940_M010C45L12G031_1846/01_camera/01/1651461624.790730.mic	127932	2022-05-02 03:20:43.692161(utc)	1655	362	1761	464
1067	203066.127043	546658.253850	40.128242	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	80023	2022-05-02 02:00:52.864097(utc)	500	867	618	897
1068	203505.834318	546356.632848	50.767090	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459344.775211.mic	105300	2022-05-02 02:43:00.576349(utc)	1562	721	1618	733
1069	203316.550749	547009.494878	20.430405	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456404.748720.mic	75702	2022-05-02 01:53:40.747972(utc)	1295	421	1343	477
1070	201834.106291	545927.460271	33.953900	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457244.773796.mic	84401	2022-05-02 02:08:10.675137(utc)	807	618	817	638
1071	203864.464445	545686.773229	44.198285	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459524.776576.mic	107045	2022-05-02 02:45:55.074812(utc)	601	816	673	832
1072	204383.871550	546575.556279	34.568935	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460784.780754.mic	119496	2022-05-02 03:06:40.179833(utc)	1407	841	1503	861
1073	204025.761687	545712.510991	37.330568	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460304.773629.mic	115028	2022-05-02 02:59:13.374278(utc)	1318	895	1422	923
1074	202646.342375	546220.743039	37.602613	noBike	2205020940_M010C45L12G031_1846/01_camera/01/1651457604.778841.mic	87884	2022-05-02 02:13:58.976874(utc)	1162	492	1192	522
1075	203726.579924	546174.982045	50.081725	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460544.773604.mic	117122	2022-05-02 03:02:42.774388(utc)	0	783	58	793
1076	204785.355421	545984.997457	29.336458	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461024.783876.mic	122191	2022-05-02 03:11:09.684146(utc)	1742	876	1846	896
1077	203028.236906	545337.071294	36.797085	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651458924.777622.mic	100865	2022-05-02 02:35:37.076539(utc)	834	898	926	926
1078	205236.456267	546054.074567	19.557952	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651462584.794253.mic	137661	2022-05-02 03:36:56.593719(utc)	883	579	911	587
1079	204680.776274	546060.913217	38.540699	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651461564.789060.mic	127456	2022-05-02 03:19:56.089872(utc)	1389	755	1417	759
1080	203774.918669	546019.125959	55.274727	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460544.773604.mic	116957	2022-05-02 03:02:26.273777(utc)	1552	892	1688	926
1081	203365.780241	546312.251714	54.718182	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651456164.749971.mic	73399	2022-05-02 01:49:50.448612(utc)	799	317	859	377
1082	204908.817026	546711.776433	29.696654	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651454724.739264.mic	59230	2022-05-02 01:26:13.541203(utc)	1644	910	1748	936
1083	203402.919524	545495.911199	45.281824	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651459764.776854.mic	109313	2022-05-02 02:49:41.883874(utc)	1847	428	1915	546
1084	202786.223479	544392.218083	33.460167	noStopping	2205020940_M010C45L12G031_1846/01_camera/01/1651453764.731387.mic	49694	2022-05-02 01:10:19.933553(utc)	1681	424	1761	504
1085	204934.420481	545444.243169	18.991452	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651463004.795856.mic	141797	2022-05-02 03:43:50.195362(utc)	355	894	503	934
1086	202466.618986	544271.411931	18.161845	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651453764.731387.mic	49297	2022-05-02 01:09:40.235212(utc)	1743	925	1897	969
1087	204556.619749	546315.999608	47.237972	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651460184.772860.mic	113639	2022-05-02 02:56:54.472814(utc)	439	312	551	352
1088	202911.252531	545296.250188	48.838450	noStopping	2205020940_M010C45L12G031_1846/01_camera/01/1651457904.777934.mic	90821	2022-05-02 02:18:52.679312(utc)	1255	335	1339	417
1089	201720.695647	546269.510671	30.551232	HighSpeed_limit	2205020940_M010C45L12G031_1846/01_camera/01/1651453224.737385.mic	43829	2022-05-02 01:00:33.437137(utc)	760	316	824	390
1090	205318.124266	546058.205209	23.112919	HighSpeed_limit	2205020940_M010C45L12G031_1846/01_camera/01/1651462644.794708.mic	138011	2022-05-02 03:37:31.593538(utc)	1504	454	1530	486
1091	202934.670622	546154.051854	43.930605	noParking	2205020940_M010C45L12G031_1846/01_camera/01/1651457064.769087.mic	82179	2022-05-02 02:04:28.469362(utc)	1278	497	1310	529
1092	203444.703581	547058.094365	19.396543	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456404.748720.mic	76043	2022-05-02 01:54:14.846854(utc)	461	756	515	766
1093	203279.747038	544596.401799	54.059729	HighSpeed_limit	2205020940_M010C45L12G031_1846/01_camera/01/1651453884.732471.mic	50585	2022-05-02 01:11:49.028792(utc)	531	313	597	383
1094	204879.179144	545596.054998	23.292889	noParking	2205020940_M010C45L12G031_1846/01_camera/01/1651463004.795856.mic	141952	2022-05-02 03:44:05.695671(utc)	1685	362	1797	462
1095	203775.212004	546024.004285	55.209530	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460544.773604.mic	116959	2022-05-02 03:02:26.473715(utc)	1022	581	1042	587
1096	203288.216399	546287.353170	47.728714	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456164.749971.mic	73485	2022-05-02 01:49:59.049826(utc)	1881	901	1917	919
1097	202571.562346	546714.266667	28.742411	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456764.762240.mic	79192	2022-05-02 01:59:29.762612(utc)	305	931	437	971
1098	204525.669157	545885.202855	31.277553	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460244.772686.mic	114385	2022-05-02 02:58:09.074571(utc)	260	860	376	888
1099	203141.094939	546287.837026	48.448180	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74642	2022-05-02 01:51:54.751494(utc)	1162	862	1266	888
1100	203141.021574	546252.098363	48.440399	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74586	2022-05-02 01:51:49.147389(utc)	1684	962	1828	1006
1101	205024.399569	546029.514409	21.062086	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461444.787913.mic	126521	2022-05-02 03:18:22.588507(utc)	976	550	1004	560
1102	203034.318571	546740.056707	33.501237	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	79922	2022-05-02 02:00:42.763712(utc)	910	882	1010	906
1103	203124.188933	546404.724797	49.484416	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456884.765388.mic	80589	2022-05-02 02:01:49.466001(utc)	72	900	230	938
1104	203027.910490	546741.573674	33.037096	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	79919	2022-05-02 02:00:42.463687(utc)	889	788	953	798
1105	205113.230406	546047.199487	26.389464	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651461444.787913.mic	126406	2022-05-02 03:18:11.088090(utc)	1001	342	1111	370
1106	202563.184904	546507.353093	35.649589	noParking	2205020940_M010C45L12G031_1846/01_camera/01/1651456704.759356.mic	78656	2022-05-02 01:58:36.160445(utc)	1191	298	1273	384
1107	203280.186125	544594.797185	53.663664	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651453884.732471.mic	50586	2022-05-02 01:11:49.128760(utc)	610	332	738	368
1108	202093.590422	545158.756780	16.768887	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651453524.734680.mic	47106	2022-05-02 01:06:01.134026(utc)	1132	797	1188	807
1109	202576.188566	544312.813909	21.587699	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651453764.731387.mic	49474	2022-05-02 01:09:57.933977(utc)	1753	923	1881	957
1110	203137.021818	546505.561101	48.483692	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74842	2022-05-02 01:52:14.748221(utc)	821	570	857	580
1111	203138.575407	546499.430181	48.578064	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74833	2022-05-02 01:52:13.848010(utc)	1156	882	1290	918
1112	204746.315398	545956.361806	28.857029	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651463064.796569.mic	142719	2022-05-02 03:45:22.395974(utc)	536	857	610	873
1113	203522.240202	544680.331853	52.241808	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651453884.732471.mic	50927	2022-05-02 01:12:23.231569(utc)	1095	598	1109	612
1114	203171.523527	546224.623265	48.920191	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459344.775211.mic	105004	2022-05-02 02:42:30.975931(utc)	968	881	1072	909
1115	204467.135771	547222.210759	18.713845	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651454904.744432.mic	61009	2022-05-02 01:29:11.448154(utc)	1031	834	1113	854
1116	202530.022551	546598.138738	28.812600	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456704.759356.mic	78928	2022-05-02 01:59:03.361265(utc)	1465	902	1599	942
1117	205029.096922	546720.449895	29.756055	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461264.786495.mic	124403	2022-05-02 03:14:50.887282(utc)	120	891	210	911
1118	203157.756682	546940.863835	28.230815	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651456404.748720.mic	75561	2022-05-02 01:53:26.650196(utc)	1210	711	1232	715
1119	202975.743620	546873.826238	31.027486	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651456764.762240.mic	79705	2022-05-02 02:00:21.062945(utc)	407	303	541	343
1120	203539.980070	546763.229741	38.709395	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456464.748521.mic	76706	2022-05-02 01:55:21.150741(utc)	1788	895	1892	913
1121	203281.696501	544590.415227	53.686322	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651453884.732471.mic	50586	2022-05-02 01:11:49.128760(utc)	987	327	1115	363
1122	203132.748625	546482.714330	48.861409	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74816	2022-05-02 01:52:12.148070(utc)	129	911	295	957
1123	203243.498625	544582.919622	45.116963	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651453884.732471.mic	50536	2022-05-02 01:11:44.129045(utc)	0	930	146	980
1124	205288.325102	546063.355416	17.829849	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651462644.794708.mic	137992	2022-05-02 03:37:29.693588(utc)	1324	902	1420	930
